ModulationOrder,SNR,PilotLength,PilotSpacing,SymbolRate,PhaseNoise,BER,CBER
4,0,8,256,100000000,15,0.228475663,0.174697291
4,0,8,256,100000000,20,0.304387788,0.190342271
4,0,8,256,100000000,25,0.43347886,0.215463155
4,0,8,256,100000000,30,0.477191896,0.305881354
4,0,8,256,300000000,0,0.161435022,0.170101702
4,0,8,256,300000000,5,0.168643103,0.1690627
4,0,8,256,300000000,10,0.172594309,0.17054128
4,0,8,256,300000000,15,0.19824968,0.169996803
4,0,8,256,300000000,20,0.304357816,0.177264826
4,0,8,256,300000000,25,0.42235454,0.187519981
4,0,8,256,300000000,30,0.506398857,0.228245884
4,0,8,256,1000000000,0,0.159826566,0.169022738
4,0,8,256,1000000000,5,0.16407249,0.16722946
4,0,8,256,1000000000,10,0.168578165,0.169787004
4,0,8,256,1000000000,15,0.195122682,0.169861933
4,0,8,256,1000000000,20,0.28602042,0.170301511
4,0,8,256,1000000000,25,0.40381234,0.17371823
4,0,8,256,1000000000,30,0.563788763,0.182819493
4,0,8,256,10000000000,0,0.158647698,0.167753956
4,0,8,256,10000000000,5,0.161395061,0.170451367
4,0,8,256,10000000000,10,0.16528133,0.168288443
4,0,8,256,10000000000,15,0.161240209,0.1683334
4,0,8,256,10000000000,20,0.174857137,0.171205643
4,0,8,256,10000000000,25,0.231088155,0.169447331
4,0,8,256,10000000000,30,0.306725543,0.167044637
4,0,8,256,30000000000,0,0.158168159,0.168483256
4,0,8,256,30000000000,5,0.159072291,0.169697091
4,0,8,256,30000000000,10,0.157199089,0.167324369
4,0,8,256,30000000000,15,0.171610254,0.169017743
4,0,8,256,30000000000,20,0.169836957,0.168103621
4,0,8,256,30000000000,25,0.191581082,0.169112652
4,0,8,256,30000000000,30,0.276229819,0.169047714
4,0,8,512,1000000,0,0.160146285,0.170694157
4,0,8,512,1000000,5,0.166199976,0.176005461
4,0,8,512,1000000,10,0.18128687,0.199373206
4,0,8,512,1000000,15,0.217265226,0.246048908
4,0,8,512,1000000,20,0.295604472,0.352499203
4,0,8,512,1000000,25,0.426015426,0.478166853
4,0,8,512,1000000,30,0.496063855,0.49771305
4,0,8,512,10000000,0,0.159279337,0.169488401
4,0,8,512,10000000,5,0.166748047,0.177694515
4,0,8,512,10000000,10,0.181102519,0.187171158
4,0,8,512,10000000,15,0.216243822,0.223104672
4,0,8,512,10000000,20,0.298080756,0.294777384
4,0,8,512,10000000,25,0.420584542,0.413997728
4,0,8,512,10000000,30,0.500004982,0.489845743
4,0,8,512,30000000,0,0.161008251,0.169702647
4,0,8,512,30000000,5,0.166170081,0.173853037
4,0,8,512,30000000,10,0.181197186,0.177046795
4,0,8,512,30000000,15,0.207614198,0.191794882
4,0,8,512,30000000,20,0.302749322,0.243458028
4,0,8,512,30000000,25,0.416314573,0.344930843
4,0,8,512,30000000,30,0.498395647,0.444734534
4,0,8,512,100000000,0,0.160330636,0.170305525
4,0,8,512,100000000,5,0.16475008,0.171421596
4,0,8,512,100000000,10,0.184042172,0.172771843
4,0,8,512,100000000,15,0.206104512,0.177151427
4,0,8,512,100000000,20,0.263343033,0.199751873
4,0,8,512,100000000,25,0.438586177,0.260219029
4,0,8,512,100000000,30,0.494594029,0.367561185
4,0,8,512,300000000,0,0.16147162,0.167983697
4,0,8,512,300000000,5,0.16602559,0.16926419
4,0,8,512,300000000,10,0.173957669,0.172343351
4,0,8,512,300000000,15,0.223189373,0.172781808
4,0,8,512,300000000,20,0.281563895,0.183200136
4,0,8,512,300000000,25,0.407271405,0.212412309
4,0,8,512,300000000,30,0.522799745,0.268803811
4,0,8,512,1000000000,0,0.160131338,0.172507773
4,0,8,512,1000000000,5,0.164550781,0.170499841
4,0,8,512,1000000000,10,0.179831991,0.168302575
4,0,8,512,1000000000,15,0.201102121,0.168566645
4,0,8,512,1000000000,20,0.400415537,0.174421038
4,0,8,512,1000000000,25,0.36461655,0.180260483
4,0,8,512,1000000000,30,0.503990952,0.202596859
4,0,8,512,10000000000,0,0.159727758,0.171042929
4,0,8,512,10000000000,5,0.159030214,0.170245735
4,0,8,512,10000000000,10,0.163120815,0.167879066
4,0,8,512,10000000000,15,0.179473254,0.167027065
4,0,8,512,10000000000,20,0.181261958,0.169124681
4,0,8,512,10000000000,25,0.210205078,0.169254225
4,0,8,512,10000000000,30,0.285858777,0.168825733
4,0,8,512,30000000000,0,0.157251475,0.168611488
4,0,8,512,30000000000,5,0.158970424,0.168158084
4,0,8,512,30000000000,10,0.161142777,0.170674227
4,0,8,512,30000000000,15,0.160754145,0.168805804
4,0,8,512,30000000000,20,0.183150311,0.170758929
4,0,8,512,30000000000,25,0.182896205,0.169398717
4,0,8,512,30000000000,30,0.322674187,0.171760403
4,0,8,1024,1000000,0,0.160455198,0.172452966
4,0,8,1024,1000000,5,0.166603555,0.180081114
4,0,8,1024,1000000,10,0.179911711,0.199876435
4,0,8,1024,1000000,15,0.217100805,0.247344348
4,0,8,1024,1000000,20,0.292898996,0.343331473
4,0,8,1024,1000000,25,0.421765386,0.470907406
4,0,8,1024,1000000,30,0.495909399,0.500279018
4,0,8,1024,10000000,0,0.161820392,0.170180963
4,0,8,1024,10000000,5,0.165133729,0.176742865
4,0,8,1024,10000000,10,0.179084622,0.188750598
4,0,8,1024,10000000,15,0.21749442,0.236208546
4,0,8,1024,10000000,20,0.298329879,0.336450694
4,0,8,1024,10000000,25,0.428805604,0.463498485
4,0,8,1024,10000000,30,0.499730947,0.488271285
4,0,8,1024,30000000,0,0.160794005,0.170823701
4,0,8,1024,30000000,5,0.164869659,0.175043846
4,0,8,1024,30000000,10,0.179552974,0.180464764
4,0,8,1024,30000000,15,0.218421158,0.209228516
4,0,8,1024,30000000,20,0.28608797,0.278718909
4,0,8,1024,30000000,25,0.438391861,0.401606346
4,0,8,1024,30000000,30,0.493577607,0.465003189
4,0,8,1024,100000000,0,0.161386918,0.169682717
4,0,8,1024,100000000,5,0.167425662,0.173399633
4,0,8,1024,100000000,10,0.177510164,0.17843192
4,0,8,1024,100000000,15,0.216856665,0.18452547
4,0,8,1024,100000000,20,0.305793607,0.21781828
4,0,8,1024,100000000,25,0.400839047,0.30535515
4,0,8,1024,100000000,30,0.498470384,0.40199996
4,0,8,1024,300000000,0,0.159956952,0.171710579
4,0,8,1024,300000000,5,0.161770568,0.167226363
4,0,8,1024,300000000,10,0.180958028,0.173823143
4,0,8,1024,300000000,15,0.202641701,0.177021883
4,0,8,1024,300000000,20,0.271748445,0.192602041
4,0,8,1024,300000000,25,0.454868862,0.224081234
4,0,8,1024,300000000,30,0.51787209,0.342609016
4,0,8,1024,1000000000,0,0.159483618,0.168197943
4,0,8,1024,1000000000,5,0.162687341,0.168462014
4,0,8,1024,1000000000,10,0.168716119,0.168945313
4,0,8,1024,1000000000,15,0.212945432,0.172986089
4,0,8,1024,1000000000,20,0.366405254,0.176354233
4,0,8,1024,1000000000,25,0.474076252,0.191650391
4,0,8,1024,1000000000,30,0.457305285,0.23208805
4,0,8,1024,10000000000,0,0.15884088,0.167146644
4,0,8,1024,10000000000,5,0.160395408,0.170993104
4,0,8,1024,10000000000,10,0.162717235,0.168471979
4,0,8,1024,10000000000,15,0.170783841,0.170245735
4,0,8,1024,10000000000,20,0.184087014,0.167774434
4,0,8,1024,10000000000,25,0.264777982,0.171760403
4,0,8,1024,10000000000,30,0.291150151,0.17313058
4,0,8,1024,30000000000,0,0.158776108,0.168935348
4,0,8,1024,30000000000,5,0.159050143,0.168457031
4,0,8,1024,30000000000,10,0.160470145,0.17254265
4,0,8,1024,30000000000,15,0.162527902,0.168068399
4,0,8,1024,30000000000,20,0.171366789,0.171277105
4,0,8,1024,30000000000,25,0.211724729,0.168307557
4,0,8,1024,30000000000,30,0.26275012,0.16896026
4,0,16,16,1000000,0,0.16073,0.164985
4,0,16,16,1000000,5,0.16576,0.168845
4,0,16,16,1000000,10,0.17949,0.176425
4,0,16,16,1000000,15,0.21474,0.202105
4,0,16,16,1000000,20,0.29915,0.269025
4,0,16,16,1000000,25,0.425075,0.394955
4,0,16,16,1000000,30,0.496385,0.48285
4,0,16,16,10000000,0,0.16093,0.16364
4,0,16,16,10000000,5,0.16617,0.16405
4,0,16,16,10000000,10,0.17881,0.1664
4,0,16,16,10000000,15,0.218745,0.171575
4,0,16,16,10000000,20,0.297635,0.188195
4,0,16,16,10000000,25,0.43106,0.230945
4,0,16,16,10000000,30,0.496105,0.334745
4,0,16,16,30000000,0,0.15982,0.162975
4,0,16,16,30000000,5,0.164835,0.16407
4,0,16,16,30000000,10,0.17863,0.1633
4,0,16,16,30000000,15,0.219505,0.167155
4,0,16,16,30000000,20,0.30198,0.17377
4,0,16,16,30000000,25,0.432515,0.19323
4,0,16,16,30000000,30,0.501445,0.245035
4,0,16,16,100000000,0,0.16013,0.16275
4,0,16,16,100000000,5,0.164135,0.163485
4,0,16,16,100000000,10,0.18305,0.16408
4,0,16,16,100000000,15,0.215865,0.16419
4,0,16,16,100000000,20,0.296445,0.166905
4,0,16,16,100000000,25,0.40878,0.17179
4,0,16,16,100000000,30,0.498415,0.186395
4,0,16,16,300000000,0,0.1606,0.16391
4,0,16,16,300000000,5,0.16404,0.163275
4,0,16,16,300000000,10,0.18804,0.16534
4,0,16,16,300000000,15,0.223425,0.16343
4,0,16,16,300000000,20,0.311105,0.165535
4,0,16,16,300000000,25,0.44577,0.163895
4,0,16,16,300000000,30,0.48615,0.16727
4,0,16,16,1000000000,0,0.16021,0.163355
4,0,16,16,1000000000,5,0.16417,0.163525
4,0,16,16,1000000000,10,0.16931,0.1632
4,0,16,16,1000000000,15,0.23477,0.16207
4,0,16,16,1000000000,20,0.30092,0.16426
4,0,16,16,1000000000,25,0.352005,0.1637
4,0,16,16,1000000000,30,0.51274,0.1644
4,0,16,16,10000000000,0,0.159175,0.16449
4,0,16,16,10000000000,5,0.161535,0.16542
4,0,16,16,10000000000,10,0.162715,0.164075
4,0,16,16,10000000000,15,0.16882,0.16401
4,0,16,16,10000000000,20,0.18362,0.163745
4,0,16,16,10000000000,25,0.233235,0.16236
4,0,16,16,10000000000,30,0.312065,0.16533
4,0,16,16,30000000000,0,0.156635,0.162095
4,0,16,16,30000000000,5,0.1574,0.162035
4,0,16,16,30000000000,10,0.162965,0.16416
4,0,16,16,30000000000,15,0.162345,0.164225
4,0,16,16,30000000000,20,0.177645,0.163055
4,0,16,16,30000000000,25,0.219525,0.16332
4,0,16,16,30000000000,30,0.27663,0.16407
4,0,16,64,1000000,0,0.160378679,0.165392075
4,0,16,64,1000000,5,0.16478227,0.171080254
4,0,16,64,1000000,10,0.177748121,0.184091091
4,0,16,64,1000000,15,0.216830614,0.225097969
4,0,16,64,1000000,20,0.298674424,0.315189139
4,0,16,64,1000000,25,0.4237494,0.448316539
4,0,16,64,1000000,30,0.495886316,0.495616403
4,0,16,64,10000000,0,0.161243402,0.164552343
4,0,16,64,10000000,5,0.165177143,0.164672305
4,0,16,64,10000000,10,0.180037388,0.168486084
4,0,16,64,10000000,15,0.219339811,0.178692818
4,0,16,64,10000000,20,0.296565099,0.20831334
4,0,16,64,10000000,25,0.424784069,0.282644554
4,0,16,64,10000000,30,0.495926304,0.409089091
4,0,16,64,30000000,0,0.159933821,0.162807901
4,0,16,64,30000000,5,0.16496721,0.163702615
4,0,16,64,30000000,10,0.178817778,0.164962212
4,0,16,64,30000000,15,0.216330774,0.171320178
4,0,16,64,30000000,20,0.292741323,0.183836172
4,0,16,64,30000000,25,0.429027711,0.220024592
4,0,16,64,30000000,30,0.504788468,0.31237504
4,0,16,64,100000000,0,0.15924904,0.162448017
4,0,16,64,100000000,5,0.164802263,0.164077495
4,0,16,64,100000000,10,0.177208293,0.16481226
4,0,16,64,100000000,15,0.210522633,0.165122161
4,0,16,64,100000000,20,0.286348369,0.169175864
4,0,16,64,100000000,25,0.427418226,0.183571257
4,0,16,64,100000000,30,0.498040627,0.222318858
4,0,16,64,300000000,0,0.157954455,0.161653271
4,0,16,64,300000000,5,0.167131518,0.163512676
4,0,16,64,300000000,10,0.173424504,0.165037188
4,0,16,64,300000000,15,0.206658869,0.16465731
4,0,16,64,300000000,20,0.286668266,0.166546705
4,0,16,64,300000000,25,0.41393754,0.168785988
4,0,16,64,300000000,30,0.465990883,0.176898393
4,0,16,64,1000000000,0,0.161933181,0.16484225
4,0,16,64,1000000000,5,0.165352087,0.164802263
4,0,16,64,1000000000,10,0.185445657,0.16443738
4,0,16,64,1000000000,15,0.207393634,0.164382398
4,0,16,64,1000000000,20,0.23359525,0.163022833
4,0,16,64,1000000000,25,0.451995361,0.163482686
4,0,16,64,1000000000,30,0.493901951,0.165292107
4,0,16,64,10000000000,0,0.158879159,0.162987844
4,0,16,64,10000000000,5,0.159848848,0.163052823
4,0,16,64,10000000000,10,0.161873201,0.162887876
4,0,16,64,10000000000,15,0.168511076,0.163087812
4,0,16,64,10000000000,20,0.200215931,0.163202775
4,0,16,64,10000000000,25,0.29628019,0.164482366
4,0,16,64,10000000000,30,0.311700256,0.162752919
4,0,16,64,30000000000,0,0.160958493,0.165002199
4,0,16,64,30000000000,5,0.159279031,0.163382718
4,0,16,64,30000000000,10,0.160393674,0.163402711
4,0,16,64,30000000000,15,0.172569778,0.162483005
4,0,16,64,30000000000,20,0.184400992,0.163997521
4,0,16,64,30000000000,25,0.195542426,0.163882558
4,0,16,64,30000000000,30,0.35450156,0.163502679
4,0,16,128,1000000,0,0.161415042,0.167988731
4,0,16,128,1000000,5,0.164991608,0.171879995
4,0,16,128,1000000,10,0.180811421,0.190502118
4,0,16,128,1000000,15,0.215897738,0.235518902
4,0,16,128,1000000,20,0.297389506,0.327235854
4,0,16,128,1000000,25,0.423038883,0.460912524
4,0,16,128,1000000,30,0.497222666,0.495674153
4,0,16,128,10000000,0,0.160800631,0.164212356
4,0,16,128,10000000,5,0.165536085,0.166285366
4,0,16,128,10000000,10,0.179452725,0.169702086
4,0,16,128,10000000,15,0.214623961,0.187639866
4,0,16,128,10000000,20,0.301980099,0.231228021
4,0,16,128,10000000,25,0.427464634,0.327565537
4,0,16,128,10000000,30,0.489265305,0.44482297
4,0,16,128,30000000,0,0.161085358,0.16466692
4,0,16,128,30000000,5,0.166370285,0.165161445
4,0,16,128,30000000,10,0.182404891,0.166395261
4,0,16,128,30000000,15,0.22289602,0.173713235
4,0,16,128,30000000,20,0.309922474,0.195462356
4,0,16,128,30000000,25,0.417149536,0.245938899
4,0,16,128,30000000,30,0.498806146,0.36474984
4,0,16,128,100000000,0,0.160750679,0.163523018
4,0,16,128,100000000,5,0.165236373,0.163343191
4,0,16,128,100000000,10,0.18140585,0.166240409
4,0,16,128,100000000,15,0.210153253,0.166495165
4,0,16,128,100000000,20,0.327450647,0.175901135
4,0,16,128,100000000,25,0.398737212,0.19800991
4,0,16,128,100000000,30,0.506848426,0.255594629
4,0,16,128,300000000,0,0.160580842,0.163802749
4,0,16,128,300000000,5,0.169652134,0.165446172
4,0,16,128,300000000,10,0.177919198,0.163343191
4,0,16,128,300000000,15,0.212181306,0.164447131
4,0,16,128,300000000,20,0.264201367,0.167169517
4,0,16,128,300000000,25,0.391084559,0.17590613
4,0,16,128,300000000,30,0.48217711,0.195047754
4,0,16,128,1000000000,0,0.1605209,0.163383152
4,0,16,128,1000000000,5,0.162204284,0.162948569
4,0,16,128,1000000000,10,0.167074608,0.164277294
4,0,16,128,1000000000,15,0.201121923,0.164691896
4,0,16,128,1000000000,20,0.281809463,0.163488051
4,0,16,128,1000000000,25,0.35559363,0.167004676
4,0,16,128,1000000000,30,0.546575288,0.169911885
4,0,16,128,10000000000,0,0.158402933,0.16466692
4,0,16,128,10000000000,5,0.160251159,0.164037524
4,0,16,128,10000000000,10,0.16210438,0.164641944
4,0,16,128,10000000000,15,0.169702086,0.164112452
4,0,16,128,10000000000,20,0.174417559,0.163772778
4,0,16,128,10000000000,25,0.246778093,0.164317255
4,0,16,128,10000000000,30,0.383122203,0.162623881
4,0,16,128,30000000000,0,0.158422914,0.163902653
4,0,16,128,30000000000,5,0.158882473,0.164172395
4,0,16,128,30000000000,10,0.158143183,0.16259391
4,0,16,128,30000000000,15,0.16858316,0.164152414
4,0,16,128,30000000000,20,0.179088075,0.164701886
4,0,16,128,30000000000,25,0.184867527,0.163068454
4,0,16,128,30000000000,30,0.26892683,0.163742807
4,0,16,256,1000000,0,0.159117247,0.165541081
4,0,16,256,1000000,5,0.164112452,0.172059823
4,0,16,256,1000000,10,0.179602582,0.190272339
4,0,16,256,1000000,15,0.216951726,0.240244365
4,0,16,256,1000000,20,0.298078844,0.335637788
4,0,16,256,1000000,25,0.425106897,0.469029731
4,0,16,256,1000000,30,0.496463395,0.499165801
4,0,16,256,10000000,0,0.161704763,0.165116488
4,0,16,256,10000000,5,0.166904771,0.168243486
4,0,16,256,10000000,10,0.180211996,0.175696332
4,0,16,256,10000000,15,0.217720988,0.199668318
4,0,16,256,10000000,20,0.287494006,0.258526814
4,0,16,256,10000000,25,0.418113611,0.371078764
4,0,16,256,10000000,30,0.491223426,0.476982097
4,0,16,256,30000000,0,0.161075368,0.164077486
4,0,16,256,30000000,5,0.166340313,0.167059623
4,0,16,256,30000000,10,0.177174912,0.168493246
4,0,16,256,30000000,15,0.216262388,0.181216033
4,0,16,256,30000000,20,0.304647538,0.211946531
4,0,16,256,30000000,25,0.396144701,0.287803708
4,0,16,256,30000000,30,0.494230539,0.418233496
4,0,16,256,100000000,0,0.161025416,0.164392184
4,0,16,256,100000000,5,0.165935702,0.164057505
4,0,16,256,100000000,10,0.175686341,0.165765865
4,0,16,256,100000000,15,0.219209559,0.172179707
4,0,16,256,100000000,20,0.289537044,0.183883472
4,0,16,256,100000000,25,0.406120125,0.220798034
4,0,16,256,100000000,30,0.501528533,0.30896839
4,0,16,256,300000000,0,0.159207161,0.163692855
4,0,16,256,300000000,5,0.163722826,0.163433104
4,0,16,256,300000000,10,0.177060022,0.163363171
4,0,16,256,300000000,15,0.223620324,0.167384311
4,0,16,256,300000000,20,0.263976582,0.171115729
4,0,16,256,300000000,25,0.376173873,0.184967431
4,0,16,256,300000000,30,0.529961237,0.223964994
4,0,16,256,1000000000,0,0.159307065,0.163163363
4,0,16,256,1000000000,5,0.169876918,0.164002558
4,0,16,256,1000000000,10,0.195517303,0.165111493
4,0,16,256,1000000000,15,0.207096188,0.166320332
4,0,16,256,1000000000,20,0.228640505,0.163278253
4,0,16,256,1000000000,25,0.374840153,0.167224465
4,0,16,256,1000000000,30,0.48340593,0.177164922
4,0,16,256,10000000000,0,0.158932425,0.163772778
4,0,16,256,10000000000,5,0.159921475,0.163612932
4,0,16,256,10000000000,10,0.16285366,0.165046555
4,0,16,256,10000000000,15,0.165875759,0.165940697
4,0,16,256,10000000000,20,0.19995804,0.163453085
4,0,16,256,10000000000,25,0.216247402,0.16272878
4,0,16,256,10000000000,30,0.340303309,0.162523977
4,0,16,256,30000000000,0,0.158587756,0.163443095
4,0,16,256,30000000000,5,0.157573729,0.163418119
4,0,16,256,30000000000,10,0.162578924,0.164022538
4,0,16,256,30000000000,15,0.160600823,0.164067495
4,0,16,256,30000000000,20,0.1796875,0.164112452
4,0,16,256,30000000000,25,0.187305187,0.163717831
4,0,16,256,30000000000,30,0.201496563,0.164986613
4,0,16,512,1000000,0,0.161297234,0.167953803
4,0,16,512,1000000,5,0.165452607,0.174027423
4,0,16,512,1000000,10,0.178845464,0.188949896
4,0,16,512,1000000,15,0.215616032,0.239491988
4,0,16,512,1000000,20,0.296690649,0.335409359
4,0,16,512,1000000,25,0.422946229,0.471928811
4,0,16,512,1000000,30,0.495530732,0.498390665
4,0,16,512,10000000,0,0.15950853,0.164695273
4,0,16,512,10000000,5,0.163624043,0.168063417
4,0,16,512,10000000,10,0.179144412,0.181237046
4,0,16,512,10000000,15,0.214071468,0.220165019
4,0,16,512,10000000,20,0.300571987,0.303521604
4,0,16,512,10000000,25,0.429817044,0.41541773
4,0,16,512,10000000,30,0.497309471,0.483946508
4,0,16,512,30000000,0,0.159658004,0.165019133
4,0,16,512,30000000,5,0.16507394,0.166822784
4,0,16,512,30000000,10,0.182168766,0.174480827
4,0,16,512,30000000,15,0.209811464,0.189328563
4,0,16,512,30000000,20,0.309769611,0.23854532
4,0,16,512,30000000,25,0.410704321,0.347970145
4,0,16,512,30000000,30,0.495281609,0.453782685
4,0,16,512,100000000,0,0.160395408,0.16276706
4,0,16,512,100000000,5,0.163255341,0.163723693
4,0,16,512,100000000,10,0.183743224,0.166199976
4,0,16,512,100000000,15,0.223498286,0.173917809
4,0,16,512,100000000,20,0.26959104,0.201351244
4,0,16,512,100000000,25,0.42217893,0.251888353
4,0,16,512,100000000,30,0.486751634,0.375024912
4,0,16,512,300000000,0,0.161611129,0.164032605
4,0,16,512,300000000,5,0.164077447,0.164376395
4,0,16,512,300000000,10,0.174435985,0.165258291
4,0,16,512,300000000,15,0.226587412,0.16760503
4,0,16,512,300000000,20,0.302241111,0.177216199
4,0,16,512,300000000,25,0.382015306,0.201336296
4,0,16,512,300000000,30,0.446079799,0.270034479
4,0,16,512,1000000000,0,0.160470145,0.164874641
4,0,16,512,1000000000,5,0.163992746,0.164261798
4,0,16,512,1000000000,10,0.173902862,0.163589166
4,0,16,512,1000000000,15,0.230329241,0.164735132
4,0,16,512,1000000000,20,0.198461416,0.16630959
4,0,16,512,1000000000,25,0.44786352,0.174739915
4,0,16,512,1000000000,30,0.550726443,0.195486886
4,0,16,512,10000000000,0,0.159573302,0.164645448
4,0,16,512,10000000000,5,0.158980389,0.164471062
4,0,16,512,10000000000,10,0.164884606,0.163011201
4,0,16,512,10000000000,15,0.167958785,0.16307099
4,0,16,512,10000000000,20,0.19757952,0.164535834
4,0,16,512,10000000000,25,0.21034957,0.162627551
4,0,16,512,10000000000,30,0.277239118,0.162966358
4,0,16,512,30000000000,0,0.159274354,0.164899554
4,0,16,512,30000000000,5,0.158601722,0.163977798
4,0,16,512,30000000000,10,0.160495057,0.163783482
4,0,16,512,30000000000,15,0.160729233,0.163085938
4,0,16,512,30000000000,20,0.169563138,0.164067482
4,0,16,512,30000000000,25,0.196986607,0.163937938
4,0,16,512,30000000000,30,0.326406051,0.163046078
4,0,16,1024,1000000,0,0.161685866,0.166503906
4,0,16,1024,1000000,5,0.16531808,0.174341319
4,0,16,1024,1000000,10,0.179802097,0.192168567
4,0,16,1024,1000000,15,0.217310069,0.235685387
4,0,16,1024,1000000,20,0.296177455,0.340292172
4,0,16,1024,1000000,25,0.422393176,0.469636878
4,0,16,1024,1000000,30,0.494618941,0.501390107
4,0,16,1024,10000000,0,0.160918567,0.165253308
4,0,16,1024,10000000,5,0.165776467,0.171750438
4,0,16,1024,10000000,10,0.17966757,0.188033123
4,0,16,1024,10000000,15,0.219382773,0.230673031
4,0,16,1024,10000000,20,0.299411073,0.341308594
4,0,16,1024,10000000,25,0.43395747,0.452033841
4,0,16,1024,10000000,30,0.493587572,0.499182876
4,0,16,1024,30000000,0,0.160564812,0.16379843
4,0,16,1024,30000000,5,0.165811344,0.168631417
4,0,16,1024,30000000,10,0.182472696,0.181097537
4,0,16,1024,30000000,15,0.219935826,0.205745775
4,0,16,1024,30000000,20,0.299301459,0.273372728
4,0,16,1024,30000000,25,0.440898039,0.413345026
4,0,16,1024,30000000,30,0.495999083,0.481265944
4,0,16,1024,100000000,0,0.160031688,0.162941446
4,0,16,1024,100000000,5,0.164441167,0.166897521
4,0,16,1024,100000000,10,0.184121891,0.170086296
4,0,16,1024,100000000,15,0.21804249,0.179433394
4,0,16,1024,100000000,20,0.281474211,0.221251196
4,0,16,1024,100000000,25,0.448491311,0.286307199
4,0,16,1024,100000000,30,0.503572425,0.417799346
4,0,16,1024,300000000,0,0.161177655,0.164510922
4,0,16,1024,300000000,5,0.166837731,0.16347457
4,0,16,1024,300000000,10,0.174087213,0.166758012
4,0,16,1024,300000000,15,0.213618064,0.167181521
4,0,16,1024,300000000,20,0.270682199,0.187056561
4,0,16,1024,300000000,25,0.384845344,0.228336256
4,0,16,1024,300000000,30,0.478859415,0.328209702
